date,time (UTC),upward sensible heat flux in air (W m-2) (H),quality flag upward sensible heat flux in air (cat) (qc_H),upward latent heat flux in air (W m-2) (LE),quality flag upward latent heat flux in air (cat) (qc_LE),H2O signal strength infrared gasanalyser  (1) (H2O_sig_strgth_mean),upward mole flux of carbon dioxide in air (1e-6 mol s-1 m-2) (co2_flux),quality flag upward mole flux of carbon dioxide in air (cat) (qc_co2_flux),CO2 signal strength infrared gasanalyser (1) (CO2_sig_strgth_mean),wind speed (m s-1) (wind_speed),wind from direction (degree) (wind_dir),friction velocity (m s-1) (u*),obukhov length (m) (L),monin-obukhov stability parameter (1) ((z-d)/L),bowen ratio (1) (bowen_ratio),northward wind (m2 s-2) (v_var),w wind component (m s-1) (w_unrot),air temperature (degree_C) (T_40m_Avg),relative humidity (%) (RH_40m_Avg),downwelling shortwave flux in air (W m-2) (SPN_TOTAL_Avg),diffuse downwelling shortwave flux in air (W m-2) (SPN_DIFFUSE_Avg),downwelling shortwave flux in air (W m-2) (Rs_downwell_Avg),downwelling longwave flux in air (W m-2) (Rl_downwell_Avg),upwelling shortwave flux in air (W m-2) (Rs_upwell_Avg),upwelling longwave flux in air (W m-2) (Rl_upwell_Avg),surface net downward radiative flux (W m-2)
08.06.2018,17:00:00,31.8425,0,82.3204,0,0.981606,7.57729,0,0.984116,2.43329,50.4109,0.328071,-96.8302,-0.272126,0.386812,0.881988,-0.142295,29.1123,20.764,280.749,108.945,271.974,359.401,43.5235,473.759,114.093
08.06.2018,17:30:00,17.409,1,55.6402,0,0.98193,4.4787,1,0.984416,3.05376,32.5189,0.424007,-382.339,-0.0689179,0.312886,0.772415,-0.112346,29.08,21.0933,233.861,98.2417,222.055,358.705,36.8576,470.216,73.6862
08.06.2018,18:00:00,8.88193,1,36.4209,2,0.98176,8.85993,0,0.984269,3.39371,38.8168,0.489104,-1150.43,-0.0229046,0.243869,0.582143,-0.081090400000000007,28.8807,21.877,166.626,86.6734,155.765,359.61,27.1901,466.173,22.0123
08.06.2018,18:30:00,-3.44643,1,33.5837,1,0.981482,4.29696,0,0.984039,4.21649,44.4585,0.524498,3656.76,0.00720584,-0.102622,0.832828,-0.0832799,28.388,23.102,105.875,65.5982,98.3918,359.752,18.076,462.487,-22.4184
08.06.2018,19:00:00,-14.1022,1,16.1292,1,0.981286,3.51441,0,0.983907,3.63898,43.0405,0.411444,431.456,0.0610723,-0.87433,0.50278,-0.0639837,27.9167,23.5177,41.3511,34.9663,30.0882,358.425,1.10168,457.48,-70.0688
08.06.2018,19:30:00,-19.7093,0,-18.8391,1,0.981161,7.44632,0,0.983787,3.49049,43.3781,0.406468,297.69,0.0885149,1.04619,0.442416,-0.077987,27.284,26.288,9.54257,7.8288,0.334732,358.909,0,452.835,-93.5912
08.06.2018,20:00:00,-28.378,0,2.20847,1,0.981066,7.1716,0,0.983648,3.45518,33.8039,0.367517,152.874,0.172364,-12.8496,0.344682,-0.164502,26.661,29.6307,0,0,0,361.007,0,448.635,-87.6281
08.06.2018,20:30:00,-34.2092,0,1.23189,0,0.980905,11.2921,0,0.983486,3.58186,35.6791,0.463134,253.836,0.103807,-27.7697,0.45016,-0.0869978,26.0437,32.2723,0,0,0,362.25,0,445.963,-83.7128
08.06.2018,21:00:00,-26.1112,0,8.71771,0,0.980832,6.80716,0,0.983401,3.42914,42.879,0.429577,265.395,0.0992861,-2.99519,0.465328,-0.0786052,25.4983,34.1397,0,0,0,362.519,0,442.911,-80.3925
08.06.2018,21:30:00,-19.4738,0,4.83577,0,0.980722,5.93538,0,0.983282,3.69703,43.9523,0.484986,512.038,0.051461,-4.02702,0.67337,-0.0437735,24.8427,35.878,0,0,0,360.268,0,439.763,-79.4945
08.06.2018,22:00:00,-21.5858,0,6.09644,0,0.980581,5.74101,0,0.983127,3.92701,46.6881,0.49069,478.446,0.0550741,-3.54073,0.729242,-0.0922857,24.1773,38.2183,0,0,0,357.232,0,436.556,-79.3238
08.06.2018,22:30:00,-21.1535,2,7.24991,2,0.980444,6.28293,0,0.982971,3.39218,38.4226,0.392961,250.744,0.105087,-2.91776,0.462418,-0.0857867,23.6853,39.6903,0,0,0,354.687,0,433.577,-78.8909
08.06.2018,23:00:00,-15.0284,0,5.45722,0,0.980304,4.93184,0,0.982811,3.25194,42.2181,0.353739,257.437,0.102355,-2.75386,0.332115,-0.0839308,23.046,41.8753,0,0,0,354.393,0,430.036,-75.6432
08.06.2018,23:30:00,-15.1357,0,4.12822,0,0.980285,3.71848,0,0.982766,2.58602,44.6031,0.342997,233.01,0.113085,-3.66639,0.314545,-0.0415364,22.5543,43.5487,0,0,0,352.648,0,427.172,-74.5246
09.06.2018,00:00:00,-9.87413,1,1.95216,1,0.980259,2.14082,0,0.982714,2.38352,45.1676,0.264924,164.585,0.1601,-5.05806,0.183464,-0.0606714,22.1347,45.0997,0,0,0,350.99,0,424.51,-73.5204
09.06.2018,00:30:00,-11.0937,0,2.09741,0,0.980209,3.04886,0,0.982656,2.02661,49.0532,0.237746,105.876,0.24887599999999999,-5.28923,0.175185,-0.022996,21.7643,46.5537,0,0,0,352.047,0,422.356,-70.3091
09.06.2018,01:00:00,-9.13606,0,1.7932,1,0.98023,3.04479,0,0.982651,1.84917,55.4038,0.229255,115.292,0.22855,-5.09485,0.196481,-0.0253341,21.3807,48.225,0,0,0,351.966,0,420.427,-68.4618
09.06.2018,01:30:00,-7.8018,0,2.08377,0,0.980095,3.00262,0,0.982494,2.11369,53.2494,0.259108,194.933,0.135175,-3.74407,0.226125,-0.0511086,21.004,49.7477,0,0,0,352.786,0,418.72,-65.9345
09.06.2018,02:00:00,-7.29154,0,1.8091,0,0.980011,2.1084,0,0.982405,1.89899,57.5917,0.214213,117.865,0.223561,-4.03048,0.232232,-0.0432892,20.685,51.143,0,0,0,353.723,0,417.366,-63.6436
09.06.2018,02:30:00,-7.16283,2,1.99836,2,0.97993,1.95195,2,0.982315,1.80053,70.7192,0.26666,231.435,0.113855,-3.58436,0.351966,-0.0143694,20.3663,52.599,0,0,0,353.225,0,415.785,-62.5597
09.06.2018,03:00:00,-10.5316,0,2.67898,0,0.9798,2.0368,0,0.982184,1.78364,69.7072,0.247238,125.436,0.210067,-3.93121,0.369168,-0.0259684,20.0477,54.0757,1.8848,1.09527,0,350.181,0,414.108,-63.9267
09.06.2018,03:30:00,-7.24942,0,3.76422,0,0.97967,1.86115,0,0.982022,2.13748,47.3856,0.203133,101.058,0.26074,-1.92588,0.231782,-0.0485933,19.8153,54.9547,23.978,21.444,15.0049,348.052,0,412.944,-49.8871
09.06.2018,04:00:00,-6.93835,0,11.6476,0,0.979672,1.30955,0,0.981994,2.25731,48.8862,0.267729,241.741,0.109001,-0.595688,0.213643,-0.0464629,19.9167,54.3913,61.2962,39.9191,60.2452,342.149,1.74434,413.343,-12.693
09.06.2018,04:30:00,-2.08016,1,13.7425,0,0.980332,0.385055,0,0.982589,1.7247,58.6239,0.209368,385.643,0.0683275,-0.151367,0.1881,-0.0335535,20.289,52.8883,114.894,51.3345,115.355,341.945,15.1107,415.439,26.7509
09.06.2018,05:00:00,6.98625,2,22.6908,0,0.979657,0.151068,2,0.98199,2.27976,51.8692,0.270996,-248.995,-0.105825,0.307889,0.321224,-0.0906503,20.7663,51.0227,197.975,65.6019,196.434,343.478,24.6979,419.476,95.7374
09.06.2018,05:30:00,14.9061,0,42.5825,0,0.97914,-2.2381,0,0.981535,2.06048,90.4836,0.272486,-118.641,-0.222098,0.350053,0.483249,0.0676896,21.2597,49.5503,263.336,73.0491,264.613,343.048,32.7138,423.82,151.127
09.06.2018,06:00:00,49.1419,0,61.0412,0,0.978942,-3.20603,0,0.981376,2.08242,91.3208,0.428143,-139.614,-0.18873500000000001,0.805061,0.337881,0.0662222,21.9303,47.6483,330.277,83.8353,335.87,345.223,41.2837,429.166,210.643
09.06.2018,06:30:00,54.3695,0,73.344,0,0.978669,-0.499947,1,0.981137,2.43575,94.7665,0.359336,-74.6198,-0.353124,0.741295,0.619374,0.0568776,22.299,47.0303,391.184,94.2818,393.198,346.241,47.8153,433.387,258.236
09.06.2018,07:00:00,126.787,1,112.957,1,0.978935,-8.39998,1,0.981335,1.26408,84.9588,0.47565,-74.2305,-0.354975,1.12243,0.571639,0.206753,23.075,46.0067,490.301,98.9911,498.917,349.836,61.4142,440.771,346.568
09.06.2018,07:30:00,112.155,1,120.335,1,0.978881,-4.94873,2,0.981313,1.21909,80.8487,0.341161,-30.9659,-0.850936,0.932023,0.434015,0.111479,24.3177,42.7827,567.52,105.25,575.673,354.14,69.8552,450.505,409.453
09.06.2018,08:00:00,112.778,0,78.4565,0,0.978708,-4.87342,1,0.981163,1.56197,83.9909,0.242727,-11.0899,-2.37605,1.43746,0.549544,-0.0440244,25.3593,39.2287,652.037,121.037,651.376,357.911,78.8487,459.818,470.621
09.06.2018,08:30:00,183.774,0,138.201,1,0.978631,-0.806262,2,0.981113,2.12854,89.5955,0.473007,-50.3604,-0.523228,1.32976,0.733121,0.197789,26.5153,35.3453,715.449,123.488,714.453,361.352,84.4828,469.391,521.932
09.06.2018,09:00:00,196.653,0,146.569,0,0.97823,-0.975675,0,0.980707,2.63935,98.7696,0.669536,-133.458,-0.19744,1.34171,0.847607,0.168361,27.3073,33.003,751.479,116.622,770.212,363.72,89.5882,477.442,566.902
09.06.2018,09:30:00,216.854,0,131.91,0,0.978209,1.42753,0,0.980705,2.71124,84.6137,0.507992,-52.8604,-0.498483,1.64396,2.11173,0.0877837,28.0237,31.666,796.893,116.093,813.583,366.968,94.4499,484.648,601.453
09.06.2018,10:00:00,234.249,0,199.969,0,0.978054,4.24444,0,0.980563,3.06779,85.2198,0.585186,-74.7965,-0.352289,1.17143,2.26245,0.131173,28.334,29.4247,837.03,121.268,843.894,367.649,98.8121,489.147,623.584
09.06.2018,10:30:00,259.697,0,193.687,0,0.978138,2.44959,0,0.980672,3.19454,73.9488,0.775754,-157.142,-0.167683,1.3408,2.48392,0.150424,28.588,27.209,824.347,124.439,824.321,366.604,96.3798,491.659,602.886
09.06.2018,11:00:00,271.175,1,61.0671,2,0.978204,6.67854,1,0.98068,2.97626,58.6596,0.672395,-97.9798,-0.268933,4.44062,1.53354,-0.0243303,28.8447,27.0887,860.57,135.234,875.007,370.04,104.253,495.581,645.213
09.06.2018,11:30:00,242.531,0,250.995,1,0.978268,2.42253,0,0.980801,3.24414,55.9764,0.846069,-218.252,-0.120732,0.966279,4.36794,0.0204567,28.9853,27.0013,843.777,137.396,866.456,373.1,103.725,497.141,638.69
09.06.2018,12:00:00,337.433,0,161.076,0,0.978435,5.57047,0,0.980946,3.2502,64.41,0.6866,-83.8236,-0.314351,2.09487,3.38628,0.00308665,29.0893,27.4687,851.674,143.543,859.133,375.31,105.095,497.986,631.363
09.06.2018,12:30:00,284.17,0,139.231,0,0.978359,4.79878,0,0.980844,2.93436,78.162,0.663778,-89.925,-0.293022,2.04099,3.00425,0.102605,29.1983,28.12,832.283,155.294,834.894,378.26,109.136,498.295,605.723
09.06.2018,13:00:00,198.181,0,101.796,1,0.978504,1.39797,1,0.981022,2.31676,82.2237,0.595986,-93.3347,-0.282317,1.94686,2.19748,-0.0527099,29.333,29.0297,776.885,175.796,775.179,382.149,101.827,496.546,558.955
09.06.2018,13:30:00,190.039,0,147.997,0,0.979075,-0.192915,1,0.98155,1.92937,82.1387,0.4791,-50.5548,-0.521217,1.28407,1.51824,0.13039,29.3967,29.0197,644.24,168.467,638.621,382.576,83.1725,493.127,444.898
09.06.2018,14:00:00,193.867,0,127.463,0,0.979392,1.72541,0,0.98199,2.88874,80.7979,0.426684,-35.0002,-0.752853,1.52097,1.79436,-0.0141451,29.607,29.0853,749.553,176.392,737.352,385.677,97.8867,496.135,529.008
09.06.2018,14:30:00,192.569,0,121.443,0,0.979788,1.73236,0,0.982364,2.5459,55.9067,0.547177,-74.302,-0.354634,1.58568,1.4929,-0.0925798,29.709,29.1247,641.248,172.857,638.857,387.967,87.7104,495.015,444.098
09.06.2018,15:00:00,183.777,0,191.312,0,0.979731,0.363727,0,0.982201,2.10629,74.5638,0.612207,-109.033,-0.24167,0.960612,2.05583,0.178551,29.8007,29.1887,503.158,167.773,501.354,388.775,67.2388,489.916,332.975
09.06.2018,15:30:00,105.482,0,119.379,0,0.979136,3.99406,1,0.981769,2.36258,87.1202,0.570517,-153.721,-0.171414,0.883591,1.08329,0.126943,29.754,28.8533,329.767,177.985,322.319,395.536,43.1497,485.99,188.715
09.06.2018,16:00:00,40.485,0,69.7134,0,0.979475,5.22929,0,0.981986,2.93785,81.0532,0.5317,-324.178,-0.0812826,0.580734,1.33739,0.0213245,29.568,28.5393,334.821,147.843,338.855,390.299,49.0971,482.346,197.711
09.06.2018,16:30:00,67.7258,1,122.574,1,0.979607,5.07436,0,0.982069,2.9325,80.5396,0.656289,-364.448,-0.0723012,0.552531,1.44767,0.225173,29.6303,29.3043,342.188,118.887,344.477,384.471,52.6893,481.396,194.863
09.06.2018,17:00:00,29.6158,0,83.5408,0,0.979534,8.77752,0,0.98207,2.55144,77.4946,0.531876,-443.643,-0.0593946,0.354507,1.00191,0.112059,29.544,29.0437,238.4,105.128,231.817,412.494,35.0001,477.099,132.211
09.06.2018,17:30:00,6.58756,0,33.9859,0,0.979482,3.36835,0,0.982035,2.79542,64.8447,0.415615,-951.767,-0.0276853,0.193832,0.968699,0.0556693,29.5043,29.6613,200.227,117.018,188.906,407.516,29.626,474.597,92.1985
09.06.2018,18:00:00,8.42133,0,40.2365,0,0.979393,4.58743,0,0.981967,2.6464,58.6004,0.423341,-786.834,-0.0334887,0.209296,0.681782,-0.0292432,29.4077,30.016,154.359,94.7198,142.688,388.036,24.4593,472.14,34.1242
09.06.2018,18:30:00,71.6819,1,-116.179,2,0.978734,12.2598,0,0.981485,3.81202,143.557,0.798901,-621.511,-0.0423967,-0.616994,2.80199,0.249229,28.0307,39.943,84.034,64.7437,69.5049,404.003,8.04873,465.127,0.332062
09.06.2018,19:00:00,5.49527,1,19.0432,0,0.979081,8.925,0,0.981742,3.62246,158.723,0.521658,-2258.19,-0.0116687,0.288569,0.696754,0.266857,26.1457,50.3947,29.4132,25.2464,15.1487,381.395,0,453.787,-57.2426
09.06.2018,19:30:00,0.490372,2,-8.33324,1,0.978988,6.39583,0,0.981622,3.05846,163.706,0.364128,-8608.2,-0.00306104,-0.0588454,0.427971,0.151129,25.286,53.716,10.4082,8.97137,0,372.634,0,447.295,-74.6603
09.06.2018,20:00:00,-6.49247,0,8.32967,0,0.978994,5.58907,0,0.981593,1.95715,171.214,0.207861,120.978,0.217808,-0.779439,0.173042,0.128422,24.563,57.4513,0,0,0,370.048,0,441.691,-71.6438
09.06.2018,20:30:00,-3.44249,0,1.60478,0,0.978857,2.90799,0,0.981427,2.48132,173.009,0.138161,67.0051,0.393254,-2.14515,0.120836,0.150175,24.1147,59.1907,0,0,0,374.25,0,438.834,-64.584
09.06.2018,21:00:00,-4.95527,1,3.45901,0,0.978834,3.98668,0,0.981395,1.99757,170.724,0.160061,72.3779,0.364062,-1.43257,0.091328,0.146852,23.8307,60.3303,0,0,0,371.243,0,435.967,-64.7233
09.06.2018,21:30:00,-5.67263,0,2.83798,0,0.978751,3.09935,1,0.981304,1.76795,156.199,0.167267,72.1552,0.365185,-1.99882,0.105315,0.133749,23.4573,61.959,0,0,0,371.184,0,433.468,-62.2842
09.06.2018,22:00:00,-4.3179,1,2.82209,1,0.978835,2.12654,1,0.981344,0.866771,150.987,0.183828,125.829,0.209411,-1.53004,0.121997,0.0678293,23.19,63.0923,0,0,0,382.047,0,432.604,-50.5574
09.06.2018,22:30:00,-1.63669,2,2.31234,1,0.978596,4.76832,0,0.98114,1.42895,144.307,0.136743,136.626,0.192862,-0.707805,0.122901,0.0962682,23.026,63.7437,0,0,0,367.459,0,430.447,-62.988
09.06.2018,23:00:00,-5.42196,1,0.430148,1,0.978213,7.20809,0,0.980775,1.9659,145.945,0.252292,259.036,0.101723,-12.6049,0.151674,0.145998,22.4163,66.7283,0,0,0,363.249,0,428.072,-64.823
09.06.2018,23:30:00,-5.71979,1,-0.396835,1,0.978032,8.46626,0,0.980565,1.78104,155.699,0.227996,181.207,0.145414,14.4135,0.124784,0.111757,21.8897,69.3907,0,0,0,361.598,0,425.107,-63.5086
10.06.2018,00:00:00,-4.9775,0,-3.26392,1,0.977801,5.58556,0,0.980314,1.48002,148.496,0.196588,133.463,0.197433,1.52501,0.124648,0.0699231,21.597,71.3713,0,0,0,357.175,0,422.875,-65.7009
10.06.2018,00:30:00,-3.21538,2,-1.64894,1,0.977706,3.6714,0,0.980186,1.51688,140.78,0.111619,37.8102,0.696902,1.94997,0.0812722,0.103079,21.4043,72.467,0,0,0,354.245,0,421.441,-67.1953
10.06.2018,01:00:00,-0.912358,0,-1.27344,1,0.977391,1.70066,0,0.979863,1.47464,149.456,0.0819102,52.6533,0.500444,0.71645,0.0339425,0.0708089,21.098,74.218,0,0,0,352.833,0,419.486,-66.6534
10.06.2018,01:30:00,-0.698222,0,-0.486938,0,0.977359,1.01454,0,0.979791,1.21311,143.727,0.033512,4.71162,5.59256,1.4339,0.027359,0.0763494,20.973,74.9617,0,0,0,352.277,0,417.69,-65.4122
10.06.2018,02:00:00,-9.37217,0,-3.74358,1,0.976895,11.7023,0,0.979354,2.0784,135.805,0.166506,43.0508,0.612068,2.50354,0.0629633,0.153942,20.5363,76.5447,0,0,0,351.035,0,416.199,-65.1641
10.06.2018,02:30:00,-13.2215,1,-5.68164,2,0.976649,13.9956,1,0.97905,1.83843,129.303,0.220095,70.4773,0.373879,2.32705,0.123986,0.136103,20.259,78.2333,0,0,0,352.275,0,415.275,-62.9994
10.06.2018,03:00:00,-12.9266,0,-5.43093,0,0.976456,13.4162,0,0.978863,1.74694,130.4,0.210376,62.9431,0.418632,2.38018,0.110831,0.129509,20.026,79.1853,4.63509,2.67111,0,353.488,0,414.443,-60.9549
10.06.2018,03:30:00,-7.13135,0,-3.76726,0,0.976182,8.36809,0,0.978588,1.91828,148.827,0.17255,62.951,0.418579,1.89298,0.116068,0.125701,19.7863,80.5913,22.5998,20.2159,12.8697,352.761,0,413.741,-48.1105
10.06.2018,04:00:00,-2.56494,0,-2.18849,1,0.975989,7.15395,0,0.978347,1.58324,155.134,0.132445,79.1556,0.332889,1.17201,0.0728843,0.0886262,19.4917,82.4,44.9191,38.6257,40.8595,352.845,0,413.423,-19.7184
10.06.2018,04:30:00,-3.11489,2,-1.6843,1,0.976565,10.7305,0,0.978886,1.33097,125.75,0.192705,200.774,0.131242,1.84936,0.125311,0.0790865,19.8563,81.31,78.8482,60.4265,76.0985,357.219,4.32215,415.811,13.1846
10.06.2018,05:00:00,7.63883,1,3.83459,2,0.976459,11.5904,0,0.978839,1.97009,139.782,0.267382,-218.687,-0.120492,1.99208,0.188725,0.0937599,20.2387,80.1283,156.425,83.3973,157.025,356.118,17.3015,419.281,76.5611
10.06.2018,05:30:00,68.0219,1,36.4473,1,0.976572,6.33428,2,0.978987,2.17291,141.282,0.438628,-108.418,-0.243042,1.86631,0.31521,0.123201,20.6753,78.802,263.165,128.383,264.247,361.792,32.7704,424.194,169.074
10.06.2018,06:00:00,23.8715,1,30.1005,1,0.976891,0.53541,1,0.979348,1.90671,156.75,0.275479,-76.5334,-0.344294,0.79306,0.205304,0.104972,21.4153,76.004,208.496,118.78,214.645,360.881,25.5266,428.124,121.875
10.06.2018,06:30:00,102.688,0,89.4525,0,0.977033,-7.62734,0,0.979451,1.28307,164.113,0.25349,-13.8634,-1.90069,1.14796,0.306403,0.177287,22.229,73.31,379.52,118.638,392.386,363.903,48.2602,434.987,273.041
10.06.2018,07:00:00,127.364,0,153.531,1,0.976904,-2.81661,1,0.979415,1.8731,155.369,0.364547,-33.2411,-0.792694,0.829566,0.546224,0.257876,23.4557,65.7693,520.265,143.889,526.964,368.578,63.8243,445.059,386.658
10.06.2018,07:30:00,50.2339,0,72.3052,1,0.976959,-1.97469,2,0.97958,2.90606,161.783,0.340768,-68.8237,-0.382862,0.694748,0.605833,0.0956754,23.94,62.011,445.804,212.795,445.736,373.174,51.4636,448.599,318.848
10.06.2018,08:00:00,87.0135,0,101.365,0,0.977754,-8.10924,0,0.980237,1.71557,173.237,0.351624,-43.6502,-0.603663,0.858417,0.467303,0.0971991,24.2327,61.462,425.96,288.453,423.183,379.317,51.1353,450.496,300.868
10.06.2018,08:30:00,187.097,1,221.667,1,0.97736,-2.99656,1,0.979882,1.99829,119.135,0.358428,-21.5006,-1.22555,0.844047,1.05902,0.0899661,25.2893,58.154,666.114,234.577,661.909,379.266,78.6302,461.638,500.907
10.06.2018,09:00:00,158.508,0,127.846,0,0.977662,-6.03456,0,0.980214,2.66549,143.745,0.50132,-69.4266,-0.379537,1.23983,1.14666,0.192149,25.802,54.051,571.599,320.69,587.135,386.4,68.0318,464.217,441.286
10.06.2018,09:30:00,184.103,0,163.171,1,0.977548,-13.3773,0,0.980105,2.52415,143.959,0.550538,-79.1592,-0.332874,1.12828,0.677104,0.0682282,26.6797,51.0697,706.131,285.128,724.312,390.03,85.274,474.008,555.06
10.06.2018,10:00:00,183.697,1,128.56,1,0.977197,-12.9815,1,0.97986,2.26989,192.109,0.649252,-130.118,-0.202509,1.42889,1.17286,0.335266,27.0613,51.9703,541.112,378.968,542.017,404.086,64.4685,474.134,407.501
10.06.2018,10:30:00,241.374,0,260.429,0,0.977648,-14.9537,0,0.980113,2.61079,186.823,0.587977,-73.5285,-0.358364,0.926829,1.12412,0.218535,27.3003,48.3383,747.464,410.642,750.885,406.431,92.3935,479.146,585.777
10.06.2018,11:00:00,193.255,0,140.884,1,0.97743,-9.17535,1,0.98002,2.50725,167.612,0.552967,-76.3693,-0.345034,1.37173,1.60459,0.158877,27.644,46.339,729.164,389.358,734.521,403.263,89.2557,484.011,564.518
10.06.2018,11:30:00,265.748,0,104.128,0,0.977037,-0.0819107,0,0.979679,3.30724,163.883,0.611774,-75.1654,-0.35056,2.55212,3.03628,0.157045,28.245,41.6113,804.283,304.873,813.993,398.803,97.6101,491.106,624.08
10.06.2018,12:00:00,152.434,1,28.8359,2,0.977609,0.473714,1,0.980402,4.19611,186.317,0.595391,-120.755,-0.21821,5.28625,4.28075,0.224191,28.1583,41.9027,338.457,214.47,333.27,415.729,38.7118,479.619,230.668
10.06.2018,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7225,48.35,206.069,199.361,205.07,416.187,22.9167,466.026,132.313
10.06.2018,13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.06.2018,23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.06.2018,03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
